"Date","Vcodio's Excellent Adventure","Inflation"
"2013-12-05",96092.25,15568.86
"2013-12-06",97069.41,15568.81
"2013-12-09",97410.17,15568.68
"2013-12-10",97306.46,15568.64
"2013-12-11",95921.88,15568.6
"2013-12-12",95518.32,15568.55
"2013-12-13",95783.24,15568.51
"2013-12-16",96390.74,15568.38
"2013-12-17",96245.39,15568.34
"2013-12-18",97442.95,15568.3
"2013-12-19",97282.45,15568.25
"2013-12-20",98536.6,15568.21
"2013-12-23",99153.64,15568.08
"2013-12-24",99201.83,15568.04
"2013-12-26",99494.02,15567.95
"2013-12-27",99556.72,15567.91
"2013-12-30",99902.5,15567.78
"2013-12-31",100080.22,15567.74
"2014-01-02",99105.7,15571.47
"2014-01-03",99191.21,15573.34
"2014-01-06",99042.92,15578.94
"2014-01-07",99716.66,15580.81
"2014-01-08",99564.73,15582.68
"2014-01-09",99840.1,15584.55
"2014-01-10",100724.58,15586.42
"2014-01-13",99815.93,15592.02
"2014-01-14",100613.98,15593.89
"2014-01-15",101032.64,15595.76
"2014-01-16",101265.54,15597.63
"2014-01-17",101124.72,15599.5
"2014-01-21",101515.33,15606.97
"2014-01-22",101635.74,15608.84
"2014-01-23",101230.36,15610.71
"2014-01-24",99184.17,15612.57
"2014-01-27",98186.54,15618.18
"2014-01-28",98931.84,15620.05
"2014-01-29",98241.47,15621.91
"2014-01-30",98993.44,15623.78
"2014-01-31",98441.39,15625.65
"2014-02-03",96651.1,15631.84
"2014-02-04",96831,15633.91
"2014-02-05",96344.33,15635.97
"2014-02-06",97482.35,15638.03
"2014-02-07",98653.01,15640.1
"2014-02-10",98669.37,15646.29
"2014-02-11",99694.56,15648.35
"2014-02-12",99714.81,15650.42
"2014-02-13",100550.22,15652.48
"2014-02-14",100947.02,15654.54
"2014-02-18",101501.3,15662.8
"2014-02-19",100660.01,15664.86
"2014-02-20",101150.82,15666.92
"2014-02-21",101411.12,15668.99
"2014-02-24",102083.28,15675.18
"2014-02-25",102287.49,15677.24
"2014-02-26",102575.3,15679.31
"2014-02-27",103275.23,15681.37
"2014-02-28",103679.75,15683.43
"2014-03-03",102788.57,15693.21
"2014-03-04",104229.56,15696.47
"2014-03-05",104196.18,15699.72
"2014-03-06",104350.12,15702.98
"2014-03-07",103972.44,15706.24
"2014-03-10",103737.43,15716.01
"2014-03-11",103137.3,15719.27
"2014-03-12",103400.37,15722.53
"2014-03-13",102529.72,15725.79
"2014-03-14",102444.84,15729.05
"2014-03-17",103121.45,15738.82
"2014-03-18",104084.81,15742.08
"2014-03-19",103167.06,15745.34
"2014-03-20",103488.01,15748.6
"2014-03-21",103490.65,15751.85
"2014-03-24",103399.24,15761.63
"2014-03-25",103753.11,15764.89
"2014-03-26",103185.76,15768.14
"2014-03-27",103420.01,15771.4
"2014-03-28",103766.75,15774.66
"2014-03-31",104739.98,15784.44
"2014-04-01",105419.95,15786.17
"2014-04-02",105504.74,15787.9
"2014-04-03",105319.56,15789.64
"2014-04-04",104259.29,15791.37
"2014-04-07",103401.77,15796.58
"2014-04-08",103899.26,15798.31
"2014-04-09",104897.05,15800.05
"2014-04-10",103106.56,15801.78
"2014-04-11",102427.4,15803.52
"2014-04-14",102848.96,15808.72
"2014-04-15",103338.87,15810.45
"2014-04-16",104465.16,15812.19
"2014-04-17",104654.43,15813.92
"2014-04-21",104711.03,15820.86
"2014-04-22",105504.93,15822.6
"2014-04-23",105447.33,15824.33
"2014-04-24",105544.63,15826.07
"2014-04-25",104618.93,15827.8
"2014-04-28",104412.09,15833
"2014-04-29",104833.06,15834.74
"2014-04-30",105324.64,15836.47
"2014-05-01",105741.91,15838.26
"2014-05-02",106117.99,15840.04
"2014-05-05",105869.19,15845.39
"2014-05-06",105325.84,15847.18
"2014-05-07",105441.15,15848.96
"2014-05-08",104966.33,15850.75
"2014-05-09",104937.63,15852.53
"2014-05-12",106092.04,15857.88
"2014-05-13",106202.73,15859.67
"2014-05-14",105917.5,15861.45
"2014-05-15",105315.49,15863.24
"2014-05-16",105487.71,15865.02
"2014-05-19",105688.87,15870.37
"2014-05-20",104869.18,15872.16
"2014-05-21",105427.1,15873.94
"2014-05-22",105749.51,15875.73
"2014-05-23",106546.18,15877.51
"2014-05-27",107537.19,15884.65
"2014-05-28",107932.3,15886.43
"2014-05-29",108228.09,15888.22
"2014-05-30",108132.63,15890
"2014-06-02",107952.48,15893.76
"2014-06-03",107392.83,15894.74
"2014-06-04",107679.29,15895.73
"2014-06-05",108715.67,15896.72
"2014-06-06",109422.44,15897.7
"2014-06-09",109632.1,15900.66
"2014-06-10",109418.09,15901.65
"2014-06-11",108988.59,15902.63
"2014-06-12",108851.47,15903.62
"2014-06-13",109012.45,15904.61
"2014-06-16",109096.41,15907.57
"2014-06-17",109178.83,15908.55
"2014-06-18",109942.12,15909.54
"2014-06-19",109938.2,15910.53
"2014-06-20",110312.19,15911.51
"2014-06-23",110019.18,15914.47
"2014-06-24",109537.49,15915.46
"2014-06-25",110117.55,15916.44
"2014-06-26",110359.61,15917.43
"2014-06-27",110548.93,15918.42
"2014-06-30",110941.04,15921.38
"2014-07-01",111565.19,15921.18
"2014-07-02",111100.4,15920.98
"2014-07-03",111614.9,15920.77
"2014-07-07",110910.34,15919.97
"2014-07-08",110400.4,15919.77
"2014-07-09",110782.67,15919.57
"2014-07-10",109919.65,15919.37
"2014-07-11",110150.37,15919.17
"2014-07-14",110603.25,15918.57
"2014-07-15",110089.09,15918.37
"2014-07-16",110658.07,15918.17
"2014-07-17",109798.63,15917.97
"2014-07-18",110792.42,15917.77
"2014-07-21",110576.1,15917.17
"2014-07-22",111383.51,15916.97
"2014-07-23",111549.45,15916.77
"2014-07-24",111303.42,15916.57
"2014-07-25",111213.5,15916.37
"2014-07-28",111023.87,15915.76
"2014-07-29",110852.83,15915.56
"2014-07-30",110403.8,15915.36
"2014-07-31",108125.16,15915.16
"2014-08-01",107921.52,15914.31
"2014-08-04",108538.66,15911.73
"2014-08-05",107720.57,15910.88
"2014-08-06",107769.74,15910.02
"2014-08-07",107435.24,15909.16
"2014-08-08",108356.67,15908.3
"2014-08-11",108914.21,15905.73
"2014-08-12",108415.92,15904.87
"2014-08-13",109364.16,15904.01
"2014-08-14",110082.31,15903.16
"2014-08-15",110779.23,15902.3
"2014-08-18",111144.83,15899.73
"2014-08-19",111544.04,15898.87
"2014-08-20",111418.1,15898.01
"2014-08-21",112091.26,15897.15
"2014-08-22",112121.61,15896.3
"2014-08-25",112713.14,15893.72
"2014-08-26",112918.5,15892.87
"2014-08-27",113375.1,15892.01
"2014-08-28",113276.08,15891.15
"2014-08-29",113633.66,15890.29
"2014-09-02",113136.12,15889.37
"2014-09-03",113305.65,15889.77
"2014-09-04",112454.92,15890.17
"2014-09-05",112621.63,15890.57
"2014-09-08",112209.64,15891.77
"2014-09-09",111447.46,15892.16
"2014-09-10",111629.68,15892.56
"2014-09-11",111541.01,15892.96
"2014-09-12",110466.33,15893.36
"2014-09-15",110048.35,15894.56
"2014-09-16",110513.87,15894.95
"2014-09-17",110312.76,15895.35
"2014-09-18",110992.04,15895.75
"2014-09-19",111065.69,15896.15
"2014-09-22",109965.97,15897.35
"2014-09-23",109391.16,15897.74
"2014-09-24",109894.91,15898.14
"2014-09-25",108645.03,15898.54
"2014-09-26",109470.99,15898.94
"2014-09-29",109265.76,15900.14
"2014-09-30",108365.6,15900.53
"2014-10-01",107549.59,15899.25
"2014-10-02",107145.47,15897.96
"2014-10-03",108128.83,15896.67
"2014-10-06",108028.43,15892.8
"2014-10-07",106951,15891.51
"2014-10-08",108285.76,15890.23
"2014-10-09",105831.18,15888.94
"2014-10-10",104723.91,15887.65
"2014-10-13",103757.03,15883.78
"2014-10-14",104448.57,15882.49
"2014-10-15",104312.5,15881.21
"2014-10-16",104369.61,15879.92
"2014-10-17",105112.86,15878.63
"2014-10-20",106119.8,15874.76
"2014-10-21",107681.32,15873.47
"2014-10-22",106774.51,15872.19
"2014-10-23",107791.16,15870.9
"2014-10-24",108233.88,15869.61
"2014-10-27",108000.07,15865.74
"2014-10-28",109576.24,15864.45
"2014-10-29",109466.68,15863.17
"2014-10-30",110008.14,15861.88
"2014-10-31",111496.66,15860.59
"2014-11-03",111136.4,15852.02
"2014-11-04",110728.65,15849.17
"2014-11-05",111087.47,15846.31
"2014-11-06",111043.1,15843.46
"2014-11-07",111453.39,15840.61
"2014-11-10",111578.2,15832.04
"2014-11-11",111773.59,15829.19
"2014-11-12",111695.7,15826.33
"2014-11-13",111604.16,15823.48
"2014-11-14",111925.17,15820.62
"2014-11-17",111566.97,15812.06
"2014-11-18",112294.51,15809.21
"2014-11-19",111615.38,15806.35
"2014-11-20",112179.76,15803.5
"2014-11-21",113070.91,15800.64
"2014-11-24",113641.44,15792.08
"2014-11-25",113992.73,15789.22
"2014-11-26",114408.53,15786.37
"2014-11-28",113591.51,15780.66
"2014-12-01",112432.66,15772.06
"2014-12-02",112700.15,15769.18
"2014-12-03",113476.4,15766.29
"2014-12-04",113533.75,15763.41
"2014-12-05",113695.72,15760.52
"2014-12-08",113083.75,15751.87
"2014-12-09",113472.3,15748.98
"2014-12-10",111903.89,15746.1
"2014-12-11",112277.41,15743.21
"2014-12-12",111104.67,15740.33
"2014-12-15",110055.73,15731.67
"2014-12-16",110053.01,15728.78
"2014-12-17",111917.05,15725.9
"2014-12-18",113525.43,15723.01
"2014-12-19",114294.22,15720.13
"2014-12-22",114837.26,15711.47
"2014-12-23",114248.32,15708.59
"2014-12-24",114596.22,15705.7
"2014-12-26",115222.95,15699.93
"2014-12-29",115656.43,15691.28
"2014-12-30",115300.47,15688.39
"2014-12-31",114555.59,15685.5
"2015-01-02",114636.97,15680.74
"2015-01-05",113168.62,15673.6
"2015-01-06",112433.55,15671.22
"2015-01-07",113560.74,15668.84
"2015-01-08",114792.04,15666.46
"2015-01-09",114281.36,15664.07
"2015-01-12",113871.85,15656.93
"2015-01-13",113941.69,15654.55
"2015-01-14",113640.44,15652.17
"2015-01-15",113293.97,15649.79
"2015-01-16",114279.48,15647.41
"2015-01-20",114693.6,15637.88
"2015-01-21",114838.58,15635.5
"2015-01-22",116331.83,15633.12
"2015-01-23",116218.78,15630.74
"2015-01-26",116929.27,15623.6
"2015-01-27",116247.74,15621.21
"2015-01-28",115522.62,15618.83
"2015-01-29",116184.94,15616.45
"2015-01-30",115464.27,15614.07
"2015-02-02",116731.23,15616.53
"2015-02-03",117569.35,15618.95
"2015-02-04",117051.84,15621.38
"2015-02-05",117960.99,15623.8
"2015-02-06",116678.19,15626.22
"2015-02-09",116095.26,15633.48
"2015-02-10",116525.38,15635.91
"2015-02-11",116409.05,15638.33
"2015-02-12",117731.59,15640.75
"2015-02-13",118107.98,15643.17
"2015-02-17",117703.97,15652.86
"2015-02-18",118066.16,15655.28
"2015-02-19",117896.6,15657.7
"2015-02-20",118640.39,15660.12
"2015-02-23",118819.3,15667.38
"2015-02-24",119801.15,15669.81
"2015-02-25",120072.66,15672.23
"2015-02-26",119399.71,15674.65
"2015-02-27",119409.32,15677.07
"2015-03-02",119332.43,15685.51
"2015-03-03",118574.89,15688.52
"2015-03-04",118108.83,15691.53
"2015-03-05",118208.46,15694.54
"2015-03-06",115850.9,15697.55
"2015-03-09",116471.47,15706.59
"2015-03-10",114865.86,15709.6
"2015-03-11",115434.2,15712.61
"2015-03-12",116905.46,15715.62
"2015-03-13",116193.01,15718.63
"2015-03-16",117647.81,15727.66
"2015-03-17",117821.79,15730.67
"2015-03-18",120165.34,15733.68
"2015-03-19",119212.11,15736.69
"2015-03-20",120844.55,15739.7
"2015-03-23",120949.43,15748.73
"2015-03-24",121060.58,15751.74
"2015-03-25",119257.39,15754.75
"2015-03-26",118152.07,15757.76
"2015-03-27",118773.42,15760.77
"2015-03-30",119778.94,15769.8
"2015-03-31",118883.95,15772.81
"2015-04-01",119442.02,15773.88
"2015-04-02",119583.17,15774.95
"2015-04-06",120220.04,15779.23
"2015-04-07",120269.15,15780.29
"2015-04-08",120835.97,15781.36
"2015-04-09",120605.73,15782.43
"2015-04-10",121064.41,15783.5
"2015-04-13",120784.77,15786.71
"2015-04-14",121366.53,15787.78
"2015-04-15",122086.09,15788.84
"2015-04-16",121919.55,15789.91
"2015-04-17",120801.52,15790.98
"2015-04-20",121155.76,15794.19
"2015-04-21",121196.18,15795.26
"2015-04-22",121022.41,15796.33
"2015-04-23",121524.08,15797.39
"2015-04-24",122042.84,15798.46
"2015-04-27",121682.08,15801.67
"2015-04-28",121619.65,15802.74
"2015-04-29",120513.5,15803.81
"2015-04-30",119282.46,15804.88
"2015-05-01",119696.37,15807.48
"2015-05-04",119620.81,15815.27
"2015-05-05",118241.3,15817.87
"2015-05-06",117580.98,15820.47
"2015-05-07",118323.94,15823.07
"2015-05-08",119976.51,15825.67
"2015-05-11",118815.28,15833.46
"2015-05-12",118615.32,15836.06
"2015-05-13",118648.34,15838.66
"2015-05-14",119836.12,15841.26
"2015-05-15",120640.48,15843.86
"2015-05-18",120467.17,15851.65
"2015-05-19",119890.94,15854.25
"2015-05-20",119918.94,15856.85
"2015-05-21",120640.57,15859.45
"2015-05-22",120112.64,15862.05
"2015-05-26",119311.53,15872.44
"2015-05-27",120447.93,15875.04
"2015-05-28",120168.07,15877.64
"2015-05-29",119466.61,15880.24
"2015-06-01",119159.84,15887.29
"2015-06-02",119066.74,15889.15
"2015-06-03",119172.47,15891
"2015-06-04",118365.2,15892.86
"2015-06-05",117808.31,15894.71
"2015-06-08",117064.13,15900.28
"2015-06-09",116619.82,15902.13
"2015-06-10",118115.37,15903.99
"2015-06-11",118962.49,15905.84
"2015-06-12",118243.1,15907.7
"2015-06-15",117586.8,15913.26
"2015-06-16",118333.19,15915.11
"2015-06-17",118092.33,15916.97
"2015-06-18",118981.45,15918.82
"2015-06-19",118959.33,15920.68
"2015-06-22",119398.17,15926.24
"2015-06-23",119493.74,15928.1
"2015-06-24",118864.28,15929.95
"2015-06-25",118596.89,15931.81
"2015-06-26",118059.27,15933.66
"2015-06-29",116018.7,15939.23
"2015-06-30",116169.82,15941.08
"2015-07-01",116241.65,15941.12
"2015-07-02",116129.8,15941.15
"2015-07-06",115765.61,15941.29
"2015-07-07",116175.94,15941.32
"2015-07-08",114396.85,15941.36
"2015-07-09",114269.2,15941.39
"2015-07-10",115391.09,15941.43
"2015-07-13",116561.56,15941.53
"2015-07-14",117185.59,15941.56
"2015-07-15",117176.56,15941.6
"2015-07-16",118156.57,15941.63
"2015-07-17",118097.27,15941.67
"2015-07-20",117731.16,15941.77
"2015-07-21",117561.74,15941.81
"2015-07-22",117597.27,15941.84
"2015-07-23",117312.79,15941.88
"2015-07-24",116147.38,15941.91
"2015-07-27",115394.86,15942.01
"2015-07-28",116266.46,15942.05
"2015-07-29",116996.01,15942.08
"2015-07-30",117195.21,15942.12
"2015-07-31",117612.94,15942.15
"2015-08-03",117559.24,15939.97
"2015-08-04",117181.21,15939.24
"2015-08-05",117265.34,15938.51
"2015-08-06",116969.9,15937.78
"2015-08-07",117042.48,15937.05
"2015-08-10",118236.33,15934.87
"2015-08-11",117660.44,15934.14
"2015-08-12",117223.53,15933.41
"2015-08-13",116900.38,15932.68
"2015-08-14",117591.67,15931.95
"2015-08-17",118154.72,15929.77
"2015-08-18",117295.47,15929.04
"2015-08-19",116590.66,15928.31
"2015-08-20",114710.27,15927.58
"2015-08-21",111986.15,15926.86
"2015-08-24",107738.25,15924.67
"2015-08-25",106579.46,15923.94
"2015-08-26",108656.84,15923.21
"2015-08-27",111018.37,15922.49
"2015-08-28",111448.93,15921.76
"2015-08-31",110763.6,15919.57
"2015-09-01",107804.17,15918.75
"2015-09-02",109086.63,15917.92
"2015-09-03",109357.8,15917.09
"2015-09-04",108150.59,15916.27
"2015-09-08",110104.87,15912.96
"2015-09-09",109263.95,15912.14
"2015-09-10",109486.42,15911.31
"2015-09-11",109981.15,15910.49
"2015-09-14",109633.93,15908.01
"2015-09-15",109951.16,15907.18
"2015-09-16",110905.9,15906.35
"2015-09-17",111339.64,15905.53
"2015-09-18",109982.11,15904.7
"2015-09-21",109588.07,15902.22
"2015-09-22",108396.71,15901.4
"2015-09-23",108044.18,15900.57
"2015-09-24",107971.42,15899.75
"2015-09-25",107677.91,15898.92
"2015-09-28",105793.22,15896.44
"2015-09-29",105758.68,15895.62
"2015-09-30",107424.2,15894.79
"2015-10-01",107656.33,15894.56
"2015-10-02",109318.07,15894.33
"2015-10-05",111156.7,15893.64
"2015-10-06",111308.41,15893.41
"2015-10-07",112351.64,15893.18
"2015-10-08",113119.26,15892.95
"2015-10-09",113404.89,15892.71
"2015-10-12",113655.36,15892.02
"2015-10-13",112598.97,15891.79
"2015-10-14",112486.85,15891.56
"2015-10-15",114107.1,15891.33
"2015-10-16",114162.59,15891.1
"2015-10-19",113914.6,15890.41
"2015-10-20",113752.1,15890.18
"2015-10-21",113285.41,15889.95
"2015-10-22",114576.02,15889.72
"2015-10-23",115361.11,15889.49
"2015-10-26",115173.11,15888.79
"2015-10-27",114298.73,15888.56
"2015-10-28",115715.46,15888.33
"2015-10-29",114654.26,15888.1
"2015-10-30",114591.38,15887.87
"2015-11-02",115906.53,15885.41
"2015-11-03",116001.01,15884.29
"2015-11-04",115623.9,15883.17
"2015-11-05",115461.99,15882.05
"2015-11-06",115052.09,15880.94
"2015-11-09",113682.12,15877.58
"2015-11-10",113874.92,15876.46
"2015-11-11",113440.17,15875.35
"2015-11-12",111913.14,15874.23
"2015-11-13",111105.51,15873.11
"2015-11-16",112354.31,15869.76
"2015-11-17",112425.65,15868.64
"2015-11-18",114058.02,15867.52
"2015-11-19",114343.4,15866.4
"2015-11-20",114557.05,15865.29
"2015-11-23",114586.11,15861.93
"2015-11-24",114847.59,15860.81
"2015-11-25",115163.56,15859.7
"2015-11-27",115154.39,15857.46
"2015-11-30",114980.64,15854.11
"2015-12-01",116591.05,15852.36
"2015-12-02",115439.27,15850.61
"2015-12-03",113251.02,15848.87
"2015-12-04",114912.85,15847.12
"2015-12-07",114065.45,15841.88
"2015-12-08",113067.33,15840.13
"2015-12-09",112293.57,15838.38
"2015-12-10",112397.12,15836.63
"2015-12-11",110811.97,15834.88
"2015-12-14",110311.62,15829.64
"2015-12-15",111335.14,15827.89
"2015-12-16",112652.04,15826.15
"2015-12-17",111691.4,15824.4
"2015-12-18",110380.46,15822.65
"2015-12-21",111007.07,15817.41
"2015-12-22",111801.27,15815.66
"2015-12-23",113074.2,15813.91
"2015-12-24",113144.27,15812.17
"2015-12-28",112838.88,15805.18
"2015-12-29",113587.99,15803.43
"2015-12-30",112609.44,15801.68
"2015-12-31",111514.65,15799.93
"2016-01-04",110171.46,15803.3
"2016-01-05",110020.23,15804.15
"2016-01-06",108928.16,15804.99
"2016-01-07",106439.98,15805.83
"2016-01-08",105246.17,15806.67
"2016-01-11",104658.31,15809.2
"2016-01-12",105570.42,15810.04
"2016-01-13",103790.97,15810.89
"2016-01-14",104623.24,15811.73
"2016-01-15",102837.37,15812.57
"2016-01-19",102461.87,15815.94
"2016-01-20",101694.51,15816.78
"2016-01-21",101733.62,15817.63
"2016-01-22",103957.13,15818.47
"2016-01-25",102488.73,15821
"2016-01-26",104153.7,15821.84
"2016-01-27",103305.6,15822.68
"2016-01-28",103761.47,15823.52
"2016-01-29",106724.32,15824.37
"2016-02-01",106464.82,15826.5
"2016-02-02",105016.04,15826.95
"2016-02-03",105195.47,15827.4
"2016-02-04",105849.61,15827.85
"2016-02-05",104039.46,15828.3
"2016-02-08",103244.3,15829.65
"2016-02-09",102795.77,15830.09
"2016-02-10",103082.79,15830.54
"2016-02-11",102003.25,15830.99
"2016-02-12",103046.52,15831.44
"2016-02-16",104539.58,15833.24
"2016-02-17",106009.35,15833.69
"2016-02-18",106206.42,15834.14
"2016-02-19",106197.48,15834.59
"2016-02-22",107548.4,15835.93
"2016-02-23",106411.39,15836.38
"2016-02-24",106705.74,15836.83
"2016-02-25",107920.64,15837.28
"2016-02-26",107610.82,15837.73
"2016-02-29",107373.88,15839.08
"2016-03-01",109197.85,15841.28
"2016-03-02",110124.48,15843.48
"2016-03-03",111154.13,15845.68
"2016-03-04",111612.4,15847.88
"2016-03-07",112139.47,15854.48
"2016-03-08",110876.87,15856.68
"2016-03-09",111099.19,15858.88
"2016-03-10",110878.48,15861.08
"2016-03-11",112698.14,15863.28
"2016-03-14",112524.62,15869.88
"2016-03-15",111815.99,15872.08
"2016-03-16",112757.68,15874.28
"2016-03-17",114177.83,15876.48
"2016-03-18",114658.48,15878.68
"2016-03-21",114315.6,15885.28
"2016-03-22",114191.56,15887.48
"2016-03-23",113420.06,15889.68
