"Date","Three Fund Portfolio","Inflation"
"1973-01-12",13992.56,11283.48
"1973-01-15",13918.66,11286.04
"1973-01-16",13893.55,11286.9
"1973-01-17",13953.79,11287.76
"1973-01-18",13992.49,11288.61
"1973-01-19",13996.5,11289.47
"1973-01-22",13944.33,11292.03
"1973-01-23",13984.66,11292.89
"1973-01-24",13843.76,11293.75
"1973-01-26",13791.78,11295.46
"1973-01-29",13708.51,11298.02
"1973-01-30",13715.3,11298.88
"1973-01-31",13735.65,11299.73
"1973-02-01",13626.01,11302.58
"1973-02-02",13575.25,11305.42
"1973-02-05",13608.21,11313.94
"1973-02-06",13685.89,11316.79
"1973-02-07",13633.76,11319.63
"1973-02-08",13612.47,11322.47
"1973-02-09",13773.06,11325.31
"1973-02-12",13935.13,11333.84
"1973-02-13",14036.53,11336.68
"1973-02-14",13904.28,11339.52
"1973-02-15",13807.74,11342.36
"1973-02-16",13874.88,11345.21
"1973-02-20",13901.89,11356.57
"1973-02-21",13844.74,11359.42
"1973-02-22",13858.67,11362.26
"1973-02-23",13804.61,11365.1
"1973-02-26",13732.59,11373.63
"1973-02-27",13616.34,11376.47
"1973-02-28",13675.37,11379.31
"1973-03-01",13596.15,11382.73
"1973-03-02",13677.3,11386.16
"1973-03-05",13675.5,11396.42
"1973-03-06",13766.96,11399.85
"1973-03-07",13838.14,11403.27
"1973-03-08",13806.43,11406.69
"1973-03-09",13793.24,11410.11
"1973-03-12",13802.62,11420.38
"1973-03-13",13850.41,11423.8
"1973-03-14",13920.49,11427.23
"1973-03-15",13817.25,11430.65
"1973-03-16",13779.19,11434.07
"1973-03-19",13673.35,11444.34
"1973-03-20",13604.24,11447.76
"1973-03-21",13477.75,11451.19
"1973-03-22",13377.84,11454.61
"1973-03-23",13423.31,11458.03
"1973-03-26",13483.09,11468.3
"1973-03-27",13661.39,11471.72
"1973-03-28",13721.45,11475.14
"1973-03-29",13822.85,11478.57
"1973-03-30",13698.78,11481.99
"1973-04-02",13592.09,11490.72
"1973-04-03",13488.12,11493.37
"1973-04-04",13423.52,11496.02
"1973-04-05",13353.8,11498.67
"1973-04-06",13408.9,11501.33
"1973-04-09",13519.93,11509.28
"1973-04-10",13657.23,11511.94
"1973-04-11",13684.72,11514.59
"1973-04-12",13707.77,11517.24
"1973-04-13",13649.04,11519.89
"1973-04-16",13570.29,11527.85
"1973-04-17",13520.32,11530.5
"1973-04-18",13567.34,11533.16
"1973-04-19",13599.49,11535.81
"1973-04-23",13561.27,11546.42
"1973-04-24",13414.88,11549.07
"1973-04-25",13187.43,11551.72
"1973-04-26",13270.04,11554.38
"1973-04-27",13121.77,11557.03
"1973-04-30",13076.92,11564.99
"1973-05-01",13067.37,11567.55
"1973-05-02",13177.43,11570.12
"1973-05-03",13356.95,11572.69
"1973-05-04",13439.34,11575.25
"1973-05-07",13410.72,11582.96
"1973-05-08",13484.38,11585.52
"1973-05-09",13395.14,11588.09
"1973-05-10",13317.44,11590.66
"1973-05-11",13212.44,11593.22
"1973-05-14",12988.79,11600.92
"1973-05-15",13052.76,11603.49
"1973-05-16",13055.91,11606.06
"1973-05-17",12933.77,11608.62
"1973-05-18",12838.32,11611.19
"1973-05-21",12715.87,11618.89
"1973-05-22",12809.16,11621.46
"1973-05-23",12864.58,11624.03
"1973-05-24",13111.04,11626.59
"1973-05-25",13181.05,11629.16
"1973-05-29",13146.37,11639.43
"1973-05-30",12993.68,11642
"1973-05-31",12922.65,11644.56
"1973-06-01",12848.62,11647.21
"1973-06-04",12769.62,11655.17
"1973-06-05",12905.49,11657.82
"1973-06-06",12862.6,11660.48
"1973-06-07",12992.65,11663.13
"1973-06-08",13107.43,11665.78
"1973-06-11",13067.09,11673.74
"1973-06-12",13212.72,11676.39
"1973-06-13",13130.98,11679.05
"1973-06-14",13021.3,11681.7
"1973-06-15",12887.94,11684.35
"1973-06-18",12752.16,11692.31
"1973-06-19",12836.67,11694.96
"1973-06-20",12898.93,11697.61
"1973-06-21",12801.58,11700.27
"1973-06-22",12803.26,11702.92
"1973-06-25",12652.59,11710.88
"1973-06-26",12733.61,11713.53
"1973-06-27",12792.13,11716.18
"1973-06-28",12902.13,11718.83
"1973-06-29",12882.38,11721.49
"1973-07-02",12771.4,11725.85
"1973-07-03",12640.46,11726.7
"1973-07-05",12651.77,11728.42
"1973-07-06",12629.73,11729.27
"1973-07-09",12745.71,11731.84
"1973-07-10",12814.4,11732.69
"1973-07-11",12971.36,11733.55
"1973-07-12",12920.6,11734.41
"1973-07-13",12854.15,11735.26
"1973-07-16",12980.81,11737.83
"1973-07-17",13009.5,11738.68
"1973-07-18",13058.75,11739.54
"1973-07-19",13123.36,11740.4
"1973-07-20",13182.38,11741.25
"1973-07-23",13169.16,11743.82
"1973-07-24",13204.75,11744.67
"1973-07-25",13320.31,11745.53
"1973-07-26",13320.22,11746.38
"1973-07-27",13263.4,11747.24
"1973-07-30",13283.52,11749.81
"1973-07-31",13161.6,11750.66
"1973-08-01",13030.82,11757.51
"1973-08-02",13016.1,11764.35
"1973-08-03",12956.19,11771.2
"1973-08-06",12983.11,11791.73
"1973-08-07",12974.61,11798.58
"1973-08-08",12872.56,11805.42
"1973-08-09",12925.59,11812.27
"1973-08-10",12816.38,11819.12
"1973-08-13",12644.47,11839.65
"1973-08-14",12563.43,11846.5
"1973-08-15",12612.21,11853.34
"1973-08-16",12593.13,11860.19
"1973-08-17",12605.29,11867.03
"1973-08-20",12504.88,11887.57
"1973-08-21",12431.85,11894.41
"1973-08-22",12373.8,11901.26
"1973-08-23",12515.35,11908.1
"1973-08-24",12564.37,11914.95
"1973-08-27",12646.24,11935.48
"1973-08-28",12693.26,11942.33
"1973-08-29",12795.14,11949.17
"1973-08-30",12806.94,11956.02
"1973-08-31",12847.36,11962.86
"1973-09-04",12859.36,11966.4
"1973-09-05",12957.65,11967.29
"1973-09-06",13030.07,11968.17
"1973-09-07",13035.26,11969.05
"1973-09-10",12959.44,11971.71
"1973-09-11",12836.48,11972.59
"1973-09-12",12792.46,11973.47
"1973-09-13",12800.09,11974.36
"1973-09-14",12931.68,11975.24
"1973-09-17",12932.38,11977.9
"1973-09-18",12942.08,11978.78
"1973-09-19",13094.7,11979.66
"1973-09-20",13180.77,11980.55
"1973-09-21",13237.25,11981.43
"1973-09-24",13231.64,11984.08
"1973-09-25",13324.55,11984.97
"1973-09-26",13408.9,11985.85
"1973-09-27",13429.6,11986.74
"1973-09-28",13404.51,11987.62
"1973-10-01",13351.02,11992.81
"1973-10-02",13411.81,11996.24
"1973-10-03",13422.44,11999.66
"1973-10-04",13411.59,12003.08
"1973-10-05",13543.58,12006.5
"1973-10-08",13578.91,12016.77
"1973-10-09",13616.99,12020.19
"1973-10-10",13511.98,12023.62
"1973-10-11",13695.26,12027.04
"1973-10-12",13765.85,12030.46
"1973-10-15",13611.04,12040.73
"1973-10-16",13576.67,12044.15
"1973-10-17",13528.74,12047.57
"1973-10-18",13545.88,12051
"1973-10-19",13568.96,12054.42
"1973-10-22",13511.4,12064.69
"1973-10-23",13559.47,12068.11
"1973-10-24",13578.77,12071.53
"1973-10-25",13594.49,12074.96
"1973-10-26",13705.84,12078.38
"1973-10-29",13612.36,12088.65
"1973-10-30",13437.65,12092.07
"1973-10-31",13372.67,12095.49
"1973-11-01",13286.57,12098.14
"1973-11-02",13189.88,12100.8
"1973-11-05",12986.76,12108.75
"1973-11-06",12978.38,12111.41
"1973-11-07",13059.11,12114.06
"1973-11-08",13143.11,12116.71
"1973-11-09",12972.47,12119.36
"1973-11-12",12916.07,12127.32
"1973-11-13",12915.28,12129.97
"1973-11-14",12734.94,12132.63
"1973-11-15",12717.36,12135.28
"1973-11-16",12833.51,12137.93
"1973-11-19",12510.89,12145.89
"1973-11-20",12310.78,12148.54
"1973-11-21",12412.37,12151.19
"1973-11-23",12307.77,12156.5
"1973-11-26",12041.28,12164.46
"1973-11-27",11964.97,12167.11
"1973-11-28",12102.11,12169.76
"1973-11-29",12060.05,12172.41
"1973-11-30",11959.31,12175.07
"1973-12-03",11781.31,12182.77
"1973-12-04",11713.52,12185.33
"1973-12-05",11539.53,12187.9
"1973-12-06",11723.39,12190.47
"1973-12-07",11909.96,12193.03
"1973-12-10",11998.54,12200.74
"1973-12-11",11872.24,12203.3
"1973-12-12",11626.98,12205.87
"1973-12-13",11520.79,12208.44
"1973-12-14",11608.51,12211
"1973-12-17",11617.05,12218.7
"1973-12-18",11727.1,12221.27
"1973-12-19",11763.86,12223.84
"1973-12-20",11735.34,12226.41
"1973-12-21",11594.96,12228.97
"1973-12-24",11522.49,12236.67
"1973-12-26",11671.96,12241.81
"1973-12-27",11811.72,12244.37
"1973-12-28",11830.82,12246.94
"1973-12-31",11892.86,12254.64
"1974-01-02",11891.72,12261.49
"1974-01-03",12098.04,12264.91
"1974-01-04",12037.4,12268.33
"1974-01-07",11935.4,12278.6
"1974-01-08",11790.17,12282.02
"1974-01-09",11620.3,12285.45
"1974-01-10",11574.54,12288.87
"1974-01-11",11708.15,12292.29
"1974-01-14",11636.18,12302.56
"1974-01-15",11720.19,12305.98
"1974-01-16",11869.82,12309.4
"1974-01-17",12050.59,12312.83
"1974-01-18",11944.91,12316.25
"1974-01-21",11843.97,12326.52
"1974-01-22",11923.73,12329.94
"1974-01-23",11972.82,12333.36
"1974-01-24",11933.42,12336.78
"1974-01-25",11950.73,12340.21
"1974-01-28",11925.54,12350.47
"1974-01-29",11951,12353.9
"1974-01-30",12034.83,12357.32
"1974-01-31",12021.43,12360.74
"1974-02-01",11879.8,12366.43
"1974-02-04",11712.93,12383.48
"1974-02-05",11672.26,12389.16
"1974-02-06",11696.9,12394.85
"1974-02-07",11721.87,12400.53
"1974-02-08",11708.39,12406.21
"1974-02-11",11594,12423.27
"1974-02-12",11550.8,12428.95
"1974-02-13",11580.48,12434.63
"1974-02-14",11586.98,12440.32
"1974-02-15",11696.32,12446
"1974-02-19",11760.23,12468.74
"1974-02-20",11876.42,12474.42
"1974-02-21",11947.92,12480.11
"1974-02-22",12016.78,12485.79
"1974-02-25",12005.87,12502.84
"1974-02-26",12054.89,12508.53
"1974-02-27",12094.91,12514.21
"1974-02-28",12121.28,12519.89
"1974-03-01",12002.51,12525.03
"1974-03-04",11967.57,12540.43
"1974-03-05",12109.42,12545.56
"1974-03-06",12207.07,12550.7
"1974-03-07",12136.12,12555.83
"1974-03-08",12234.48,12560.97
"1974-03-11",12327.58,12576.37
"1974-03-12",12375.53,12581.5
"1974-03-13",12341.79,12586.63
"1974-03-14",12352.58,12591.77
"1974-03-15",12321.54,12596.9
"1974-03-18",12177.29,12612.3
"1974-03-19",12123.45,12617.44
"1974-03-20",12165.56,12622.57
"1974-03-21",12134.91,12627.71
"1974-03-22",12134.13,12632.84
"1974-03-25",12193.86,12648.24
"1974-03-26",12174.72,12653.38
"1974-03-27",12068.34,12658.51
"1974-03-28",11897.2,12663.64
"1974-03-29",11820.22,12668.78
"1974-04-01",11736.55,12680.81
"1974-04-02",11702.42,12682.58
"1974-04-03",11759.93,12684.35
"1974-04-04",11766.03,12686.12
"1974-04-05",11655.91,12687.89
"1974-04-08",11595.14,12693.19
"1974-04-09",11641.3,12694.96
"1974-04-10",11615.92,12696.73
"1974-04-11",11616.18,12698.5
"1974-04-15",11650.7,12705.57
"1974-04-16",11818.69,12707.34
"1974-04-17",11926.22,12709.11
"1974-04-18",11958.29,12710.88
"1974-04-19",11865.31,12712.64
"1974-04-22",11799.17,12717.95
"1974-04-23",11622.5,12719.72
"1974-04-24",11484.88,12721.49
"1974-04-25",11385.11,12723.25
"1974-04-26",11485.81,12725.02
"1974-04-29",11441.96,12730.33
"1974-04-30",11484.66,12732.1
"1974-05-01",11644.05,12737.23
"1974-05-02",11675.35,12742.36
"1974-05-03",11583.82,12747.5
"1974-05-06",11575.23,12762.9
"1974-05-07",11515.99,12768.03
"1974-05-08",11488.95,12773.17
"1974-05-09",11552.52,12778.3
"1974-05-10",11477.25,12783.43
"1974-05-13",11396.3,12798.84
"1974-05-14",11397.18,12803.97
"1974-05-15",11327.84,12809.1
"1974-05-16",11287.48,12814.24
"1974-05-17",11193.96,12819.37
"1974-05-20",11149.68,12834.77
"1974-05-21",11164.35,12839.91
"1974-05-22",11127.54,12845.04
"1974-05-23",11148.19,12850.18
"1974-05-24",11284.17,12855.31
"1974-05-28",11211.68,12875.84
"1974-05-29",11042.18,12880.98
"1974-05-30",11109.75,12886.11
"1974-05-31",11117.63,12891.25
"1974-06-03",11270.39,12901.86
"1974-06-04",11367.21,12905.39
"1974-06-05",11417.04,12908.93
"1974-06-06",11554.58,12912.47
"1974-06-07",11561.58,12916
"1974-06-10",11645.22,12926.61
"1974-06-11",11546.39,12930.15
"1974-06-12",11522.65,12933.69
"1974-06-13",11569.42,12937.22
"1974-06-14",11523.17,12940.76
"1974-06-17",11429.34,12951.37
"1974-06-18",11375.91,12954.91
"1974-06-19",11312.79,12958.44
"1974-06-20",11218.35,12961.98
"1974-06-21",11092.03,12965.52
"1974-06-24",11110.18,12976.13
"1974-06-25",11184.23,12979.66
"1974-06-26",11033.45,12983.2
"1974-06-27",10932.91,12986.74
"1974-06-28",10853.56,12990.27
"1974-07-01",10849.61,13000.77
"1974-07-02",10696.91,13004.19
"1974-07-03",10630.18,13007.62
"1974-07-05",10575.67,13014.46
"1974-07-08",10338.78,13024.73
"1974-07-09",10362.54,13028.15
"1974-07-10",10298.36,13031.57
"1974-07-11",10298.82,13035
"1974-07-12",10592.09,13038.42
"1974-07-15",10626.47,13048.69
"1974-07-16",10578.99,13052.11
"1974-07-17",10659.95,13055.53
"1974-07-18",10633.55,13058.95
"1974-07-19",10617.03,13062.38
"1974-07-22",10625.47,13072.64
"1974-07-23",10662.76,13076.07
"1974-07-24",10733.85,13079.49
"1974-07-25",10650.82,13082.91
"1974-07-26",10538.07,13086.34
"1974-07-29",10462.85,13096.6
"1974-07-30",10401.64,13100.03
"1974-07-31",10301.74,13103.45
"1974-08-01",10226.34,13108.58
"1974-08-02",10162.73,13113.72
"1974-08-05",10200.66,13129.12
"1974-08-06",10338.1,13134.25
"1974-08-07",10540.31,13139.39
"1974-08-08",10440.9,13144.52
"1974-08-09",10429.36,13149.65
"1974-08-12",10333.32,13165.06
"1974-08-13",10231.19,13170.19
"1974-08-14",10093.8,13175.32
"1974-08-15",10045.56,13180.46
"1974-08-16",10014.83,13185.59
"1974-08-19",9918.61,13200.99
"1974-08-20",9927.97,13206.13
"1974-08-21",9788.66,13211.26
"1974-08-22",9685.79,13216.39
"1974-08-23",9541.25,13221.53
"1974-08-26",9567.1,13236.93
"1974-08-27",9410.86,13242.06
"1974-08-28",9398.18,13247.2
"1974-08-29",9327.87,13252.33
"1974-08-30",9503.35,13257.47
"1974-09-03",9375.92,13278.51
"1974-09-04",9245.29,13283.82
"1974-09-05",9396.34,13289.12
"1974-09-06",9434.11,13294.43
"1974-09-09",9348.95,13310.34
"1974-09-10",9261.43,13315.65
"1974-09-11",9231.92,13320.95
"1974-09-12",9054.27,13326.26
"1974-09-13",8925.13,13331.56
"1974-09-16",9024.16,13347.48
"1974-09-17",9134.2,13352.79
"1974-09-18",9151.77,13358.09
"1974-09-19",9374.83,13363.4
"1974-09-20",9402.77,13368.7
"1974-09-23",9370.86,13384.62
"1974-09-24",9237.54,13389.92
"1974-09-25",9218.73,13395.23
"1974-09-26",9105.18,13400.53
"1974-09-27",8972.57,13405.84
"1974-09-30",8851.47,13421.75
"1974-10-01",8823.44,13426.03
"1974-10-02",8870.76,13430.31
"1974-10-03",8751.15,13434.59
"1974-10-04",8766.67,13438.86
"1974-10-07",8954.97,13451.7
"1974-10-08",8928.27,13455.98
"1974-10-09",9153.93,13460.25
"1974-10-10",9335.51,13464.53
"1974-10-11",9478.1,13468.81
"1974-10-14",9621.55,13481.65
"1974-10-15",9535.6,13485.92
"1974-10-16",9425.54,13490.2
"1974-10-17",9461.1,13494.48
"1974-10-18",9577.26,13498.76
"1974-10-21",9702.98,13511.59
"1974-10-22",9692.21,13515.87
"1974-10-23",9526.71,13520.15
"1974-10-24",9487.65,13524.43
"1974-10-25",9512.99,13528.71
"1974-10-28",9480.29,13541.54
"1974-10-29",9672.81,13545.82
"1974-10-30",9798.64,13550.1
"1974-10-31",9743.17,13554.38
"1974-11-01",9760.85,13557.91
"1974-11-04",9694.49,13568.52
"1974-11-05",9859.94,13572.06
"1974-11-06",9874.96,13575.6
"1974-11-07",9928.53,13579.13
"1974-11-08",9944.99,13582.67
"1974-11-11",9964.39,13593.28
"1974-11-12",9826.91,13596.82
"1974-11-13",9811.89,13600.35
"1974-11-14",9809.39,13603.89
"1974-11-15",9735.63,13607.43
"1974-11-18",9519.03,13618.04
"1974-11-19",9418.95,13621.57
"1974-11-20",9423.11,13625.11
"1974-11-21",9467.9,13628.65
"1974-11-22",9562.09,13632.18
"1974-11-25",9564.07,13642.79
"1974-11-26",9614.52,13646.33
"1974-11-27",9651.4,13649.87
"1974-11-29",9638.72,13656.94
"1974-12-02",9455.82,13667.32
"1974-12-03",9350.84,13670.75
"1974-12-04",9359.04,13674.17
"1974-12-05",9247.46,13677.59
"1974-12-06",9157.14,13681.01
"1974-12-09",9194.95,13691.28
"1974-12-10",9314.61,13694.7
"1974-12-11",9388,13698.13
"1974-12-12",9400.67,13701.55
"1974-12-13",9356.95,13704.97
"1974-12-16",9317.05,13715.24
"1974-12-17",9423.65,13718.66
"1974-12-18",9457.79,13722.08
"1974-12-19",9451.96,13725.51
"1974-12-20",9375.39,13728.93
"1974-12-23",9276.93,13739.2
"1974-12-24",9336.6,13742.62
"1974-12-26",9393.63,13749.47
"1974-12-27",9381.86,13752.89
"1974-12-30",9373.18,13763.16
"1974-12-31",9496.07,13766.58
"1975-01-02",9671.6,13770
"1975-01-03",9765.89,13771.71
"1975-01-06",9829.8,13776.85
"1975-01-07",9813.69,13778.56
"1975-01-08",9780.56,13780.27
"1975-01-09",9949.38,13781.98
"1975-01-10",10156.28,13783.69
"1975-01-13",10144.68,13788.83
"1975-01-14",10058.82,13790.54
"1975-01-15",10085.65,13792.25
"1975-01-16",10103.88,13793.96
"1975-01-17",10101.25,13795.67
"1975-01-20",10073.42,13800.8
"1975-01-21",10048.12,13802.52
"1975-01-22",10146.27,13804.23
"1975-01-23",10172.67,13805.94
"1975-01-24",10251.99,13807.65
"1975-01-27",10509.35,13812.78
"1975-01-28",10548.27,13814.49
"1975-01-29",10629.64,13816.21
"1975-01-30",10540.76,13817.92
"1975-01-31",10645.98,13819.63
"1975-02-03",10724.82,13831
"1975-02-04",10728.51,13834.79
"1975-02-05",10883.85,13838.58
"1975-02-06",10859.65,13842.36
"1975-02-07",10833.97,13846.15
"1975-02-10",10768.63,13857.52
"1975-02-11",10835.47,13861.31
"1975-02-12",10981.94,13865.1
"1975-02-13",11072.28,13868.89
"1975-02-14",11179.65,13872.68
"1975-02-18",11174.41,13887.84
"1975-02-19",11296.27,13891.63
"1975-02-20",11419.32,13895.41
"1975-02-21",11494.04,13899.2
"1975-02-24",11324.25,13910.57
"1975-02-25",11107.49,13914.36
"1975-02-26",11167.4,13918.15
"1975-02-27",11257.08,13921.94
"1975-02-28",11337.37,13925.73
"1975-03-03",11462,13930.86
"1975-03-04",11512.83,13932.57
"1975-03-05",11503,13934.29
"1975-03-06",11623,13936
"1975-03-07",11732.45,13937.71
"1975-03-10",11801.23,13942.84
"1975-03-11",11775.8,13944.55
"1975-03-12",11745.33,13946.27
"1975-03-13",11755.27,13947.98
"1975-03-14",11868.79,13949.69
"1975-03-17",11967.42,13954.82
"1975-03-18",11899.43,13956.53
"1975-03-19",11810.82,13958.24
"1975-03-20",11633.45,13959.96
"1975-03-21",11613.72,13961.67
"1975-03-24",11296.9,13966.8
"1975-03-25",11328.21,13968.51
"1975-03-26",11489.9,13970.22
"1975-03-27",11494.95,13971.93
"1975-03-31",11423.62,13978.78
"1975-04-01",11315.9,13980.55
"1975-04-02",11268.56,13982.32
"1975-04-03",11187.04,13984.08
"1975-04-04",11084.55,13985.85
"1975-04-07",10976.91,13991.16
"1975-04-08",11034.32,13992.93
"1975-04-09",11238.5,13994.69
"1975-04-10",11312.57,13996.46
"1975-04-11",11359.09,13998.23
"1975-04-14",11511.4,14003.54
"1975-04-15",11592.37,14005.31
"1975-04-16",11610.41,14007.07
"1975-04-17",11724.69,14008.84
"1975-04-18",11633.38,14010.61
"1975-04-21",11699.14,14015.92
"1975-04-22",11755.28,14017.68
"1975-04-23",11674.96,14019.45
"1975-04-24",11761.59,14021.22
"1975-04-25",11838.36,14022.99
"1975-04-28",11765,14028.29
"1975-04-29",11657,14030.06
"1975-04-30",11822.49,14031.83
"1975-05-01",11844.54,14034.4
"1975-05-02",11992.64,14036.96
"1975-05-05",12074.38,14044.67
"1975-05-06",11920.08,14047.23
"1975-05-07",12004.92,14049.8
"1975-05-08",12073.7,14052.37
"1975-05-09",12227.09,14054.93
"1975-05-12",12240.15,14062.63
"1975-05-13",12296.62,14065.2
"1975-05-14",12373.95,14067.77
"1975-05-15",12228.86,14070.33
"1975-05-16",12107.82,14072.9
"1975-05-19",12141.47,14080.6
"1975-05-20",12188.44,14083.17
"1975-05-21",12093.58,14085.74
"1975-05-22",12143.58,14088.3
"1975-05-23",12249.61,14090.87
"1975-05-27",12159.27,14101.14
"1975-05-28",12100.91,14103.7
"1975-05-29",12141.69,14106.27
"1975-05-30",12293.8,14108.84
"1975-06-02",12402.02,14118.48
"1975-06-03",12444.5,14122.02
"1975-06-04",12389.6,14125.55
"1975-06-05",12382.35,14129.09
"1975-06-06",12408.77,14132.63
"1975-06-09",12216.18,14143.24
"1975-06-10",12163.82,14146.77
"1975-06-11",12179.81,14150.31
"1975-06-12",12045.89,14153.85
"1975-06-13",12166.88,14157.38
"1975-06-16",12263.44,14167.99
"1975-06-17",12187.35,14171.53
"1975-06-18",12147.79,14175.07
"1975-06-19",12322.73,14178.6
"1975-06-20",12342.66,14182.14
"1975-06-23",12432.82,14192.75
"1975-06-24",12554.69,14196.29
"1975-06-25",12609.3,14199.82
"1975-06-26",12639.17,14203.36
"1975-06-27",12622.26,14206.9
"1975-06-30",12657.93,14217.51
"1975-07-01",12600.84,14222.64
"1975-07-02",12500.79,14227.77
"1975-07-03",12571.08,14232.91
"1975-07-07",12445.66,14253.44
"1975-07-08",12448.36,14258.58
"1975-07-09",12659.66,14263.71
"1975-07-10",12659.06,14268.85
"1975-07-11",12695.48,14273.98
"1975-07-14",12757.24,14289.38
"1975-07-15",12855.36,14294.52
"1975-07-16",12756.3,14299.65
"1975-07-17",12624.87,14304.78
"1975-07-18",12624.2,14309.92
"1975-07-21",12513.52,14325.32
"1975-07-22",12397.77,14330.45
"1975-07-23",12249.89,14335.59
"1975-07-24",12179.59,14340.72
"1975-07-25",12135.54,14345.85
"1975-07-28",12085.95,14361.26
"1975-07-29",12024.47,14366.39
"1975-07-30",12120.29,14371.52
"1975-07-31",12029.13,14376.66
"1975-08-01",11927.51,14377.51
"1975-08-04",11840.71,14380.08
"1975-08-05",11765.26,14380.94
"1975-08-06",11753.28,14381.79
"1975-08-07",11767.5,14382.65
"1975-08-08",11722.62,14383.5
"1975-08-11",11808.26,14386.07
"1975-08-12",11876.1,14386.93
"1975-08-13",11755.65,14387.78
"1975-08-14",11616.59,14388.64
"1975-08-15",11684.54,14389.49
"1975-08-18",11674.56,14392.06
"1975-08-19",11522.54,14392.92
"1975-08-20",11338.5,14393.77
"1975-08-21",11302.55,14394.63
"1975-08-22",11443.86,14395.48
"1975-08-25",11553.04,14398.05
"1975-08-26",11464.78,14398.9
"1975-08-27",11549.2,14399.76
"1975-08-28",11765.5,14400.62
"1975-08-29",11824.2,14401.47
"1975-09-02",11667.71,14408.49
"1975-09-03",11666.47,14411.14
"1975-09-04",11647.93,14413.79
"1975-09-05",11617.54,14416.45
"1975-09-08",11614.87,14424.4
"1975-09-09",11464.21,14427.06
"1975-09-10",11396.34,14429.71
"1975-09-11",11323.71,14432.36
"1975-09-12",11363.64,14435.01
"1975-09-15",11353.26,14442.97
"1975-09-16",11304.28,14445.62
"1975-09-17",11330.96,14448.28
"1975-09-18",11520.83,14450.93
"1975-09-19",11708.61,14453.58
"1975-09-22",11620.25,14461.54
"1975-09-23",11598.91,14464.19
"1975-09-24",11670.3,14466.84
"1975-09-25",11643.01,14469.5
"1975-09-26",11700.93,14472.15
"1975-09-29",11570.58,14480.11
"1975-09-30",11399.63,14482.76
"1975-10-01",11282.68,14485.33
"1975-10-02",11386.7,14487.89
"1975-10-03",11613.83,14490.46
"1975-10-06",11698.12,14498.16
"1975-10-07",11706.97,14500.73
"1975-10-08",11838.15,14503.29
"1975-10-09",11879.88,14505.86
"1975-10-10",11886.74,14508.43
"1975-10-13",12070.3,14516.13
"1975-10-14",12035.72,14518.7
"1975-10-15",11982.54,14521.26
"1975-10-16",11984.71,14523.83
"1975-10-17",11955.79,14526.4
"1975-10-20",12054.46,14534.1
"1975-10-21",12159.9,14536.66
"1975-10-22",12173.54,14539.23
"1975-10-23",12233.35,14541.8
"1975-10-24",12077.21,14544.37
"1975-10-27",12022.2,14552.07
"1975-10-28",12155.12,14554.63
"1975-10-29",12075.71,14557.2
"1975-10-30",12069.57,14559.77
